437, -188, 570
91, 224, 960
91, 224, 960
-22, 431, 976
-,-,-
709, 74, -117
556, 145, -44
477, 141, 15
506, -108, -16
663, -258, -4
663, -258, -4
872, -212, 15
1081, -118, -29
1195, 32, -34
1293, 0, 60
1354, 116, 287
1354, 116, 287
1454, 218, 490
1582, 229, 466
1614, 223, 507
1599, 153, 588
1559, 95, 735
1505, 156, 673
1505, 156, 673
1433, 217, 447
1393, 158, 297
1428, 105, 189
1553, 224, 27
1655, 316, -77
1695, 403, -150
1747, 337, -334
1725, 345, -432
1579, 335, -447
1579, 335, -447
1222, 356, -142
731, 335, 472
-,-,-
557, -106, 58
615, -165, -60
615, -165, -60
618, -38, 95
622, -121, 188
718, -175, 198
874, -103, 155
1024, 51, 91
1160, -6, 53
1160, -6, 53
1264, 77, 331
1352, 79, 518
1491, 122, 478
1542, 210, 471
1542, 210, 471
1533, 175, 581
1546, 63, 681
1609, 54, 695
1635, 139, 565
1616, 172, 387
1574, 130, 255
1536, 92, 171
1536, 92, 171
1563, 99, 81
1626, 126, 9
1687, 188, -82
1745, 220, -148
1772, 232, -229
1772, 232, -229
1739, 116, -381
1483, 98, -347
1010, 166, -39
492, 193, 479
21, 297, 901
-207, 212, 982
-232, 84, 967
-,-,-
589, -165, -269
420, -135, -224
354, -152, -209
387, -241, -143
578, -352, -157
767, -217, -196
958, -70, -203
1186, 44, -109
1186, 44, -109
1477, 83, 324
1575, 76, 625
1635, 59, 721
1662, 108, 647
1678, 45, 650
1664, -60, 806
1664, -60, 806
1610, -100, 816
1525, -47, 605
1382, 18, 390
1265, 45, 283
1221, 34, 274
1284, 80, 200
1284, 80, 200
1387, 143, 83
1550, 157, -88
1743, 154, -257
1942, -5, -399
-,-,-
634, -87, -27
562, -42, 157
562, -42, 157
597, -89, 174
692, -123, 135
766, 70, 262
905, 145, 288
1122, 59, 181
1122, 59, 181
1353, 55, 223
1483, 157, 286
1587, 138, 321
1638, 19, 468
1680, -88, 603
1684, -94, 636
1684, -94, 636
1608, -36, 605
1468, 49, 522
1301, 79, 469
1204, 49, 366
1190, 11, 297
1229, 13, 250
1229, 13, 250
1337, 40, 202
1517, 37, 27
1762, 27, -240
1971, 28, -525
1997, 145, -703
